queryId,queryKey,precursorMz,candidateAccession,candidateName,compoundId,spectrumId,hmdbSpectrumId,spectrumType,polarity,label,labelType,usableTargetAccessions,isBestTargetSpectrumByCosine,cosineSimilarity,absoluteMassErrorPpm,matchedPeaks,queryCoverage,libraryCoverage,balancedCoverage,cosineRank,precursorMassRank,bestAdductLabel,bestTheoreticalMz,massErrorDa,massErrorPpm,cosinePercent,totalQueryPeaks,totalLibraryPeaks,clientScore,clientFragmentationScore,clientMassErrorPpm,clientComputedMassErrorDeltaPpm,clientComputedAbsoluteMassErrorDeltaPpm,clientIsotopeSimilarity,clientRetentionTimeMinutes,clientCharge,clientFormula,clientDescription,clientAdductLabels,warningsJson,clientMetadataJson
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1828217,2236879,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,True,0.21095921032649972,2.8668779476698236,13,0.26,0.41935483870967744,0.33020033020049533,5,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,21.095921032649972,50,31,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0254955,Muscimol,168851,1804266,446590,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.17386408258905048,2.880339312003365,2,0.04,0.16666666666666666,0.08164965809277261,6,9,[M+ACN+H]+,156.076750446,-0.0004495539999993525,-2.880339312003365,17.386408258905046,50,12,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1819754,2228416,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.1660257621736346,2.880339312003365,11,0.22,0.22916666666666666,0.22453655975512465,7,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,16.60257621736346,50,48,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1820155,2228817,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.16440840852924235,2.880339312003365,6,0.12,0.8571428571428571,0.32071349029490925,8,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,16.440840852924236,50,7,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1826794,2235456,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.15262436540952082,2.880339312003365,4,0.08,1.0,0.282842712474619,9,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,15.262436540952082,50,4,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1849872,2258534,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.14859281640399052,2.880339312003365,5,0.1,0.7142857142857143,0.2672612419124244,10,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,14.859281640399052,50,7,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1819654,2228316,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.14659352900848427,2.880339312003365,4,0.08,0.8,0.25298221281347033,11,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,14.659352900848427,50,5,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1824797,2233459,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.13709258293162724,2.880339312003365,5,0.1,0.625,0.25,12,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,13.709258293162724,50,8,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1817757,2226419,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.13146996683405693,2.880339312003365,5,0.1,0.8333333333333334,0.28867513459481287,13,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,13.146996683405693,50,6,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1843550,2252212,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.1283041429115397,2.880339312003365,4,0.08,0.5714285714285714,0.21380899352993948,14,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,12.830414291153968,50,7,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1851400,2260062,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.12697599123831005,2.880339312003365,3,0.06,0.75,0.21213203435596426,15,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,12.697599123831004,50,4,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1843205,2251867,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.12330603764713115,2.8668779476698236,5,0.1,0.38461538461538464,0.19611613513818404,16,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,12.330603764713114,50,13,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1824412,2233074,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.12318967570503354,2.880339312003365,6,0.12,0.6,0.2683281572999747,17,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,12.318967570503354,50,10,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1833566,2242228,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.12244089360932196,2.8668779476698236,4,0.08,0.5,0.2,18,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,12.244089360932197,50,8,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1820923,2229585,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.12212367471292987,2.8668779476698236,2,0.04,0.6666666666666666,0.16329931618554522,19,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,12.212367471292987,50,3,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1830246,2238908,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.11989628328216892,2.8668779476698236,5,0.1,0.4166666666666667,0.2041241452319315,20,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,11.989628328216892,50,12,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1805640,448111,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.11774757450712127,2.880339312003365,3,0.06,0.6,0.18973665961010278,21,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,11.774757450712126,50,5,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1790128,3984,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.11772723959215518,2.880339312003365,3,0.06,0.6,0.18973665961010278,22,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,11.772723959215519,50,5,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1835607,2244269,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.11402227732649102,2.8668779476698236,4,0.08,0.4444444444444444,0.18856180831641267,23,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,11.402227732649102,50,9,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1838666,2247328,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.11155139911474321,2.8668779476698236,4,0.08,0.4,0.17888543819998318,24,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,11.155139911474322,50,10,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0250763,D-Histidine,165314,1821750,2230412,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.11132612358165912,2.8668779476698236,4,0.08,0.4444444444444444,0.18856180831641267,25,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,11.132612358165913,50,9,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0250763,D-Histidine,165314,1824061,2232723,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.10854108069845829,2.8668779476698236,3,0.06,0.42857142857142855,0.16035674514745463,26,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,10.854108069845829,50,7,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1842742,2251404,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.10741917159005414,2.8668779476698236,6,0.12,0.6,0.2683281572999747,27,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,10.741917159005414,50,10,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1839879,2248541,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.10619824767828247,2.8668779476698236,4,0.08,0.4,0.17888543819998318,28,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,10.619824767828247,50,10,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000301,Urocanic acid,204,1787146,513,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.10536700483496075,2.880339312003365,3,0.06,1.0,0.24494897427831783,29,9,[M+NH4]+,156.076750446,-0.0004495539999993525,-2.880339312003365,10.536700483496075,50,3,38.1,0,3.51369046545726,-6.394029777460625,0.6333511534538947,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1838316,2246978,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.1048068076838373,2.8668779476698236,5,0.1,0.2631578947368421,0.16222142113076254,30,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,10.48068076838373,50,19,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0060493,N-Acetylmuramate,40503,1803482,445750,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.10383717411674327,7.154879059227624,6,0.12,0.13636363636363635,0.12792042981336624,31,16,[M+H+NH4]2+,156.0760832945,-0.0011167055000100845,-7.154879059227624,10.383717411674327,50,44,38.1,0,3.51369046545726,-10.668569524684884,3.641188593770364,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0250763,D-Histidine,165314,1819446,2228108,Experimental,positive,0,weak_negative,HMDB0000177;HMDB0000076,False,0.10266214075412831,2.8668779476698236,6,0.12,0.42857142857142855,0.22677868380553634,32,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,10.266214075412831,50,14,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1834431,2243093,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.10247251211899336,2.8668779476698236,6,0.12,0.4,0.21908902300206642,33,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,10.247251211899336,50,15,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1827857,2236519,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.10212107510599877,2.8668779476698236,3,0.06,0.42857142857142855,0.16035674514745463,34,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,10.212107510599877,50,7,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1836531,2245193,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.10086267543381146,2.8668779476698236,3,0.06,0.42857142857142855,0.16035674514745463,35,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,10.086267543381146,50,7,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1837182,2245844,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.10075672367890956,2.8668779476698236,5,0.1,0.25,0.15811388300841897,36,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,10.075672367890956,50,20,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1839175,2247837,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.0952213324357525,2.8668779476698236,6,0.12,0.2727272727272727,0.18090680674665816,37,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,9.522133243575249,50,22,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
13.69_156.0772m/z,13.69_156.0772m/z,156.0772,HMDB0000177,L-Histidine,115,1841184,2249846,Experimental,positive,1,confirmed_positive,HMDB0000177;HMDB0000076,False,0.09283224284285894,2.8668779476698236,3,0.06,0.6,0.18973665961010278,38,3,[M+H]+,156.07675254699998,-0.00044745300002091426,-2.8668779476698236,9.283224284285895,50,5,38.1,0,3.51369046545726,-6.380568413127083,0.6468125177874362,94.58616676086,13.6947666666667,1,C4H6N2O2,Dihydrouracil,M+ACN+H,[],"{""score"":38.1,""fragmentationScore"":0,""massErrorPpm"":3.51369046545726,""isotopeSimilarity"":94.58616676086,""retentionTimeMinutes"":13.6947666666667,""charge"":1,""formula"":""C4H6N2O2"",""description"":""Dihydrouracil"",""adductLabels"":""M+ACN+H""}"
